full_text,tweet_english,sentiment
padahal harga merch kpop mahal tiket konser lebih mahal umr artist kpop ga berani konser kesini urus belibet banyak calo tiket apa karena perintah ga becus,"Even though the price of K-pop merchandise is expensive, concert tickets are more expensive than the minimum wage for K-pop artists, they don't dare to hold concerts here because there are so many ticket scalpers or because the orders are incompetent.",Negatif
hahaha aku kasih no calo kata kalo mau beli tiket next konser dia aja kita sunda geng,"hahaha I gave him the ticket scalper's number and said that if you want to buy tickets for his next concert, we'll go to Sundanese, gang",Netral
aku konser abis tiket beli di calo,I just bought the concert tickets from a ticket scalper,Netral
wtb want to buy tiket juicy luicy surabaya kuksh konser korban sakit hati pls tawarin dm no scam no calo please,wtb want to buy tickets for juicy luicy surabaya kuksh concert korban sakit hati pls offer dm no scam no broker please,Negatif
pdhl mah kak drpd cari undi gitu mending kk nonton konser aja kyknya harga kk lama cari undi sm harga tiket sama kek makanya temen gw bilang klau mau nonton konser jepang klau gk beli tiket mending calo aja sama aja jatohnya,"Actually, sis, rather than looking for a lottery ticket, it's better for you to just watch the concert. It seems like the price of looking for a lottery ticket and the ticket price are the same, that's why my friend said that if you want to watch a Japanese concert, if you don't buy a ticket, it's better to just go to a ticket scalper, it'll be the same thing.",Netral
wkwkwk iya asli pernah pas nonton konser beli calo pas ngescan barcodenya ga anjir kena tipu tempat sama si calo ngeri banget dah mending kalo ga dapet tiket pas war udah kaga usah beli mending pas artis balik aja kena tipu,"hahaha, yes, actually, when I was watching a concert, I bought a broker when I scanned the barcode, it's not surprising that I got cheated by the broker, it's really scary, it's better if you don't get tickets when the war is over, you don't have to buy it, it's better when the artist comes back, you get cheated",Netral
ya calo tiket konser venue tuh jahat banget wkakwkak bacain cerita kalian dirujakin bapa2 ice bsd kek gua familiar muka bikin gua elus dada,"Yes, concert venue ticket brokers are really evil, wow, read the story about your father's pranks on you, Ice Bsd, I'm familiar, your face makes me stroke your chest.",Netral
kalo ngga salah yang pernah bilang suruh ordal jadi ordalnya emg matok harga diitung per tiket emang nyebelin banget emang kalo konser gin ajang banget orang curang lihat aja calo itu ga lihat mahir war tiket galak minta ampun,"If I'm not mistaken, someone once said to tell the salesperson to be the official, but the price is calculated per ticket, it's really annoying, indeed, if the Gin concert is a really cheating event, just look at the brokers who don't see how good they are at the ticket war, they're so angry, they'll ask for mercy.",Positif
highest record tipu tiket konser kpop indo sih wkwkwk calo jual harga overprice fans calo fans tipu fans jastipers,"highest record of fraudulent Indonesian kpop concert tickets, lol, ticket scalpers sell at overpriced prices, fans, ticket scalpers, fans, tricking fans, jastipers",Negatif
wts konser sheila on 7 tunggu aku bandung 28 september 2024 gelora bandung laut api 1 tiket festival jual rugi beli calo overpriced negotiable dm for price tiket atas nama sendiri sedia kasih semua proof jual audit kantor,wts sheila on 7 concert wait for me bandung 28 september 2024 gelora bandung sea of ​​fire 1 festival ticket sell loss buy scalper overpriced negotiable dm for price ticket in own name ready to provide all proof of sale office audit,Negatif
emang susah beli tiket konser kok sampe jastip sama calo gen ask aku ga pernah ngonser sekalipun,"It's really hard to buy concert tickets, but until I asked a broker, Gen Ask, I never went to a concert",Negatif
akhir kyknya ga jadi jepang taun karena jadi sokor bulan depan ga nyangka banget skip sg malah tiket sk konser encore iu kayak bareng bisa ga sekali tiket mbak iu sendiri beli calo,"In the end, it looks like it won't be Japan this year because I'm Sokor next month, I didn't really think I'd skip SG, instead IU's SK Encore concert tickets are like together, can I buy tickets from a broker myself?",Netral
alam konser suju kalo gak beli tiket calo sabar tunggu ujung2nya tiketing yang sold out buka soal kadang calo orang,"At the Suju concert, if you don't buy a ticket, be patient and wait, in the end the tickets are sold out, it's not a matter of how many people are ticket scalpers.",Netral
dih ga semua calo scammer scammer justru banyak jastip2 nih ga pernah liat batang idung nya malah sekarang banyak tuh calo kedok jastip tiap konser ngumpet berani nya wts doang akun jastip n,"Well, not all the brokers are scammers, there are actually a lot of jastips, I've never seen their fake trunks, in fact now there are a lot of brokers under the guise of Jastip every concert and hide, how dare wts only have a jastip account n",Negatif
duh gaes yuk lebih hati jangan sampe mau konser nunggu calo aja takut jadi udh bayar tiket invalid,"Oh guys, let's be more careful, don't let the brokers wait until they want to go to a concert, they're afraid they'll end up paying for invalid tickets.",Netral
calo zaman sekarang seremserem ye maren waktu treasure konser aja liat jual tiket tantang petenteng nawar dikit malah galakin dih ape banget dah,"Brokers these days are so scary, Maren, at the Treasure Concert, just looking at selling tickets to challenge the tentengers to bid a little, it's really annoying, what's wrong with that?",Negatif
heran banget sama orang2 klo nonton konser gw depan kalo egk gw mati lu sadar gksih lu tuh nyelakain orang depan lu lu tu gk hati anj1ng kalo emg lu gila sma idol lu lu cari lah tiket calo qn kecil jangan rusak moment orang kek gitu,"I'm really surprised at the people watching my concert in front of me, if I don't think I'm dead, you don't realize that you're hurting the people in front of you, you don't have a dog heart, if you're really crazy about your high school idol, look for small ticket brokers, don't ruin the moment for people like that.",Netral
eh parah bgt skrg gw jadi gaberani deh beli tiket ready stock calo jastip rerata banyak resell jadi bukan ready dr lebih anak hnr dr web takut invalid banyak kasus soale udh maen dunia konser dr 2022 tp baru kali di 2024 tiap event,"eh, it's really bad now I don't dare to buy ready stock tickets, jastip touts, on average there are many resellers, so they are not ready from more than children, HNR from the web, I'm afraid of invalid cases, there are many because I've been playing in the concert world since 2022, but this is the first time in 2024 for each event",Negatif
kata gw mah buru beli tiket konser wayv web drpd nunggu beli calo pas harih soal kagak kek jastip nimbun tiket tiket menang soundcheck jg akhir beli 30 sept ygy,"I said, I'm going to hurry up and buy tickets for the Wayv Web concert instead of waiting to buy it from a broker on the day of not having Jastip stock up on tickets. Winning tickets for the soundcheck, so I finally bought it on September 30, okay?",Netral
iyaa biasa gitu calo bebas aja gitu hati2 aja klo mau beli calo soal sekarang tuh ada kayak sindikat tiket konser palsu cici2 dia jual biasa calo fisik 99 mirip bgt pas scan barcodenya tolak,"Yes, that's normal, touts are free to do that. Be careful if you want to buy from touts because nowadays there are fake concert ticket syndicates. They usually sell fake tickets. The physical ones are 99% similar. When you scan the barcode, they reject it.",Negatif
sering bgt ketemu sama calo model gin kalau tiket gala bahkan jadi baru pas konser suho kemaren,"I often meet gin-style ticket scalpers when it comes to gala tickets, even just recently at Suho's concert yesterday.",Netral
trik and tips dpt tiket konser murah kek hrs dtg venue trs cari calo jual murah deh,Tricks and tips to get cheap concert tickets like having to come to the venue and then look for ticket scalpers to sell them cheaply,Netral
engene bekut gasih ayo nnton brg tp aku blm tiket niat mau cari calo sana kalo gadapet ngemper depan venue gapapa pngen bgt ngerasain eufhoria first konser enha,"Engene is confused, let's go watch it, but I don't have a ticket yet. I intend to look for brokers there. If I can't, it's okay to hang out in front of the venue. I really want to feel the euphoria of Enha's first concert.",Negatif
guys genuinely asking soal pertama kali nonton konser kalo beli tiket hari h caloorang wts biasa cari gimana trus harga naik jauh banget ga yaa,"Guys, genuinely asking about the first time watching a concert, if you buy tickets on the day, what do you usually look for, and then the price goes up a lot?",Netral
bapk ni dapet ide dri mana yaa jadi calo tiket konser kpop,Where did this gentleman get the idea to broker kpop concert tickets?,Netral
guyss kalo kalian mau nyari tiket ots calo sumpah gapapaaa dtg ajaa beli pas jam udh mau mepet konser karna tadi aku ditawarin 2tix green 38jt row b bayangkannnn jangan implusif lgsg beli bener bener tunggu harga turun,"Guys, if you want to look for tickets from ticket scalpers, it's okay, just come and buy them when the concert is almost over because earlier I was offered 2 green tickets for 38 million row B, just imagine, don't be impulsive and buy them right away, really wait for the price to go down.",Netral
w kalo beli tiket konser luar via calo jg harga fantastis sih mknya kdg suka minta tmn lokal sono beliin wkwkwkwkwkw,"w if you buy tickets for foreign concerts through ticket scalpers, the prices are also fantastic, that's why sometimes I like to ask local friends to buy them for me hahahahahahaha",Netral
emang ga niat pergi sama lu karena jadwal konser udah tetapi lamaa ya arti hari mau beli tiket calongewar ga peduli inti hari dia emang gak pernah niat buat pergi sama lu,"I really didn't intend to go with you because the concert schedule was already over but it took a long time, the meaning of the day was to buy tickets, calongewar didn't care, the point of the day was that he never intended to go with you",Negatif
hmmmm mna mungkin ngonser kpop dada kalo emng niat ngonser nyari tiket dr calo sih jg bakal siap dr jauh2 hari biasa krn tanggal konser udh fix dr lama,"hmmmm, how can you go to a Kpop dada concert if you really intend to go to the concert, look for tickets from brokers, they will also be prepared well in advance, usually because the concert date has been fixed a long time ago",Netral
1 lg tau ga c ga biasa nya dlakuin idol laen tuh jin nge call out calo tiket konser mreka segitu sayang nya sm ikonic mreka tuh ga rela fans nya ga bs nonton krn calo,"1 don't you know what other idols don't usually do, Jin calls out their concert ticket brokers, that's a shame, because they're iconic, they don't want their fans not to be able to watch because of the brokers",Netral
mana konser kpop dada bjir beli tiket calo gak pake war,where is the Kpop concert Dada Bjir buy tickets brokers don't use war,Netral
temenmu ga bilang jauh hari gada konser dada tuh baru dapet tiket calo,"Your friend didn't tell you long before there was no concert, so he just got the ticket from a scalper",Netral
dapet tiket dada apa gimana temen lu tiba tiba nonton konser baru dapet calo apa,How did you get the chest ticket? How did your friend suddenly watch a new concert? Did you get a ticket scalper?,Netral
kalo ngomongin calo aku keinget pas juli kemaren nemenin kaka konser konser aku luar sampe selesai terus ditawarin tiket vip nya bilang bayarin neng berapa aj dah ngabisin doang mau pindah tempatkonser,"When talking about ticket scalpers, I remember when I accompanied my sister to a concert outside until it finished, then she offered me a VIP ticket. She said, ""Just pay, miss, how much is it? I've already spent it and I want to move to another concert venue.""",Netral
rnis huruhara isagi cari tiket konser calo,rnis riot isagi looking for ticket scalper concert,Netral
artis lokal negara terus musuh buat dapetin tiket calo calo daeri jual harga 34x lipat klo dapet ticketnya gabakal banting harga karena bisa cancel or refund h1 konser klo ga laku,"Local artists continue to be enemies to get tickets, ticket scalpers from abroad sell the price 34 times higher. If they get the tickets, they won't drop the price because they can cancel or refund the day before the concert if it doesn't sell.",Netral
rencana mw beli tiket pas konser tp krn datang bakal sore banget tkt udh diambilin calo malah jadi mahal banget nnt,"I planned to buy tickets for the concert but because I was going to arrive very late in the afternoon, the ticket scalpers had already taken them and it ended up being really expensive later.",Negatif
ordal tiket konser selalu calo calo banyak tiket mana dari ordal gak tampik klo calo malsuin tiket juga,"Concert ticket orders are always touts, there are many tickets, which one of them is not hidden if the touts also forge tickets",Netral
pokok semenjak fancon kyungsoo laku keras tapi tiba tiba banyak calo tiket stok ga bakal pernah guweh panic buying tiket konser utama kalo megang strategi bisnis jelek udah baca awowkwokwowk,The point is since Kyungsoo's fancon sold out but suddenly there were a lot of ticket scalpers. Stock will never be there. I will panic buy the main concert tickets if I hold a bad business strategy. I've read it awowkwokwowk,Negatif
moots sini ada pernah beli tiket konser soundcheck calo aku mau nanya dong,"Moots, has anyone ever bought a concert ticket from a soundcheck scalper? I want to ask.",Netral
tiket konser nyetuh 10jt is not bad tp indo dapet tiket calo nyentuh bas jt aja bangga kek,a concert ticket that costs 10 million is not bad but if you get a ticket the scalper touches the bus just so you're proud,Negatif
si jago war tiket abang abang kalideres otw calo juta konser,"the ticket war champion, the Kalideres brothers, on the way to the concert, million scalpers",Netral
guys aku jual tiket bruno mars bukan calo jual punya sendiri krn gak dtg jujur sedih tp gpp minta beli pliiss,"Guys, I'm selling Bruno Mars tickets, not a ticket scalper, I'm selling my own because I didn't come, honestly I'm sad but it's okay, ask to buy them, please",Negatif
klo tanya tiket konser apa masih bikin nyesek aku bakal jawab konser smtown 2023 aku beli calo cat5 deket genteng 2250jt,"If I ask you if concert tickets still make you sad, I will answer the 2023 Smtown concert. I bought it from a Cat5 ticket scalper near the roof tiles for 2250 million.",Negatif
pa ibby mau nonton konser gak tiket mau beli calo harga 20jt respon bapak dia nang darah jg jendra gapedulayyyy kayak ada marahin,"Pa Ibby wants to watch a concert but doesn't have a ticket, he wants to buy a ticket but the price is 20 million, the father's response is that he is also Jendra's blood, he is speechless, like he is angry",Negatif
tuhan buat calo tobat internet putus hari beli tiket day6 tolong hamba diacc cuti kuat puasa hari nonton konser dapat duit ekstra biar perlu puasapuasa amin,"God, make the brokers repent, the internet is cut off on the day of buying tickets for Day 6, please let me be accepted, take a leave, be strong, fast on the day of watching a concert, get extra money, so I need to fast, amen",Netral
i know emang 2024 regulasi tukar tiket udah ubah sekali meminimalisir calo akhir twice 2023 diwakilin 1 member bisa 2 tiket semangat juang konser wkwk,"I know that in 2024 the ticket exchange regulations have changed once to minimize scalpers. At the end of 2023, Twice will be represented by 1 member who can get 2 tickets. Keep up the good work for the concert, haha.",Positif
disamperin calo lebih tiket gak moment,"approached by ticket scalpers for more tickets, not right now",Netral
halo kak mau tanya kaka belum pernah beli calo ga buat tiket konser,"Hi, I want to ask, have you ever bought a ticket from a scalper for a concert?",Netral
iya bgt anjg plis gak sih website beli tiket konser bikin quiz dulu quiz susahhh bgttt tntg bts jirr biar antis calo begini gabisa beli,"yes, really, please don't the website for buying concert tickets make a quiz first? The quiz is really difficult about BTS, so antis brokers like this can't buy it",Negatif
iyaa plis kek konser yoongi kemaren bjir banyak calo tiket non army ngeselin bgt,"Yes, please, yesterday Yoongi's concert was flooded with lots of non-army ticket brokers, which was really annoying",Negatif
rilll orang fomo ikut hate idol tau apa konteksnyadan lagi kata nge kpop biar gak stress nyata jadi kpopers banyak stres beberapa hari lalu baca berita fans rela tidur bareng calo buat dapet tiket konser paling depan,"rill people are fomo, they also hate idols, they know the context, and they say that K-pop is so you don't get stressed, it's true that being a K-poper is very stressful, a few days ago I read the news that fans were willing to sleep with ticket scalpers to get the first concert tickets",Negatif
sebutin tiket konser mahal kalian mau war sendiri jastip calo silah larang judge,"Mention expensive concert tickets, you want to fight yourself, jastip brokers, please forbid judges",Negatif
liat protes soal fans negara biasa kunjung bakal nonton konser negara yang sama sering kunjung yang sama asal dg idol aku sempat mikir mbok jangan ambil sempat orang dong war tiket suju buat aku mikir masalah utama calo,"Seeing the protests about fans from other countries who usually visit the same country's concerts, as long as they are with their idols, I thought, ""Don't take other people's time, Suju ticket wars."" This made me think about the main problem of ticket scalpers.",Netral
star guys tolong ceritain alam beli tiket konser kpop calo gaa harga berapa sampe berapaa soal sender niat minggu mau nonton konser kpop belum punya tiket,"Star guys please tell me about buying tickets for a Kpop concert, are there any scalpers, how much is the price, the sender's intention is to watch a Kpop concert this week but he doesn't have a ticket yet",Netral
kata w mah calo jual tiket konser mending gausah beli deh di web nya avail biar calo nya rugi yang cari qn kecil shibal sekali,W said that ticket scalpers selling concert tickets would be better off not buying them on Ava's website so that the scalpers will suffer losses and those looking for QN will be very small and stupid.,Netral
dah poko beli tiket aman ma sisa tukang jastip cancelan temen tp hasil war sendiri calo wts want to sell tiket enhypen fateplus in jakarta wts enhypen wts tiket enhypen dm for more info,"Anyway, I bought a safe ticket with the rest of the jastip seller, my friend cancelled it but the result was the war itself, the broker wts wants to sell enhypen fateplus tickets in jakarta wts enhypen wts enhypen tickets dm for more info",Positif
tiket konser knp murah klo sana harga sama semua indo tiket mahal mana calo byk bgt,"Why are concert tickets cheap? If the price is the same everywhere in Indonesia, tickets are expensive and there are so many scalpers.",Negatif
dulu ngumpulin duit kek apa buat nntn konser jyj thn 2009 harga tiket 900rb konser dibatalin trs refundnya lamapadahl udh nabung sekarang demen bangtan taun depan kayak harga tiket floor calo 10x lipat,"I used to save money to watch JYJ's concert in 2009. The ticket price was 900 thousand. The concert was cancelled and the refund took a long time. Even though I had saved up, now I like Bangtan. Next year, the ticket price will be 10 times higher than the ticket scalpers.",Netral
tipu tiket konser gda calo tiket a thread,concert ticket scam gda ticket scalper a thread,Negatif
guyss remember waktu punya kekuatanpada waktu army khianat army kejam kpopies sok keras sok anti bakal ikut war tiket ngantri konser bts gw doain real army yang bs dpt tiket nonton go to hell calo d,"Guys, remember when you had the power when the army betrayed the cruel army, Kpop fans pretended to be tough, pretended to be against joining the ticket war, queued for the BTS concert, I pray for the real army who can get tickets to watch Go to Hell, scalpers",Netral
day6 tuh masuk salah satu artis casual listenernya abrek mau gk mau lo hadap sama doa aja ngabisin tiket bukan calo klo calo influencers tai guys aku jual tiket konser aku beli lebih 5 biji mau beli dm start 10jt,"Day6 is one of the artists whose casual listeners are really cool, whether you like it or not, just face it with prayers, they're using up tickets, not ticket scalpers, influencers, you're shit, guys, I'm selling concert tickets, I bought more than 5, want to buy, DM starting at 10 million",Netral
udah asbun soal bangtan awas aja kalo lu semua jadi calo tiket konser gua doain mercret2 lu minggu,"It's already crazy about Bangtan, just be careful if you all become ticket scalpers for concerts, I'll pray for your ticket scalpers this week",Netral
dekat hari h wajar tiket mahal calo meski qn nya baru tau bbrp hari sblm konser dpt qn nya bagus kalo mau dpt murah proof aja di manipulasi lu beli aja tipu,"Near the big day, it's natural that the tickets are expensive because of ticket scalpers, even though they only found out a few days before the concert, they got good tickets. If you want to get them cheaply, just prove that they're being manipulated. Just buy them and cheat.",Positif
war ganci serasa war tiket konser gilakapa ada calo calo sini,"The ganci war feels like a crazy concert ticket war, where are the ticket scalpers here?",Netral
konser mecima lain tau banyak apa tiket ghoib calo jual lebih mahal bahkan konser udah main tetep mahal ken mecima punya buat sistem minimal calo biar semua nonton mecima banyak orang jadi yan,"Other Mecima concerts know a lot about what hidden tickets are, ticket scalpers sell them more expensively, even though the concert has already started, it's still expensive, Mecima has a system for minimal scalpers so that everyone can watch Mecima, so many people can watch it.",Negatif
yaela calo tiket konser jg ngerti kali follow mcp dyd ime kecuali abang2 calo ots nungguin venue noh baru ragu ngerti apa gak lo bawa base ga base ga beda jauh full context mana gue ga baca gue aja tau set,"yeah, concert ticket brokers also understand, follow mcp dyd ime, except for you guys, ots brokers are waiting for the venue, then I'm not sure if you understand or not, base or base, there's not much difference, full context, where can I not read, I just know set",Netral
sebenernya bikin mau gatekeep konser tuh bukan grgr fans fomo lebih hindar banyak calo tiket,"Actually, what makes you want to gatekeep a concert is not the FOMO fans' grgr, it's more about avoiding the many ticket scalpers",Netral
jadi kalo u gatekeep alas takut calo alas lucuu calo deal deal tiket umum konser nya rilis kalo ada orang random paling cuma 1 sampe3 tiket aja sisa yaa orang ada kait para ordal,"So if you gatekeep, you're afraid of brokers, it's funny, brokers deal, general concert tickets are released if there are random people, at least 1 to 3 tickets are left, people have hooks for ordals.",Netral
benar tanpa tweet kirim base calo tetep adaa karenaa calo tuh asal ordal umum bakal konser idol sini pasti udah deal deal an berapa tiket bisa jual luar sistem ticketing polos sih,"It's true that without tweeting, the broker base is still there because brokers come from general sales for idol concerts here, they definitely have already made a deal and how many tickets can be sold outside the plain ticketing system?",Netral
inti aku mau konser day6 jadi ajang sempat calo scam pls moga beli punya tiket tuh myday casual listener kenal,"The point is I want the Day6 concert to be an event, there were some ticket scalpers who scammed me, pls I hope you can buy the tickets, myday casual listener, I know you",Positif
klo w sndri sih gpp siapa hak nnton konser even lo cuma tau sedikit entah lagu artistnya asal satu punya tiket kata w mah mending nonfans war tiket dripd calo anying calo2 paling rese sih,"If it were me, it would be okay, anyone has the right to watch a concert, even if you only know a little bit about the artist's songs, as long as you have a ticket, I said it would be better for non-fans to have a ticket war, ticket scalpers, whatever, the most annoying ones.",Negatif
lebih takut tiket konser borong calo sih gue mah terus calo naikin harga kali lipat,"I'm more afraid of buying concert tickets from brokers, but the brokers keep increasing the price many times over",Netral
nah iya gue tuh nangkep kok maksud gatekeep krn lu pada tau sendiri setai apa calo calo tiket konser kalo banyak nungguin,"Well, yes, I'm caught, what does gatekeep mean, because you know for yourself what concert ticket brokers are like when you wait so much.",Negatif
ken bgt kyk pas konser ilichil pada gamau beli tiket calo sampe banyak calo jual tiket sangat underprice,"It's like when Ilichil's concert, no one wanted to buy tickets, there were so many ticket scalpers selling tickets at very low prices",Netral
kaga malu ni org2 jadi calo tiket konser gf tp ikut hate train lu dapet duit dr kocakkkkk,"There's no shame in these people who are brokers for gf's concert tickets but join the hate train, you get money from it, it's hilarious",Netral
aneh banget mi bukan malah bagus non fans jadi fans kalo ga dapet tiket arti ga rejeki nonton aja masa mau nonton konser day6 cuma 2 orang alesannya bawa2 calo padahal teknis ticketingnya aja,"It's really strange, isn't it good for non-fans to become fans if they don't get tickets, it means they're not lucky enough to watch it. How come there are only 2 people who want to watch Day6's concert and the reason is they brought a scalper when it's just the ticketing technique?",Positif
jasa calo jastip tiket konser lewat mulu,concert ticket broker services via mulu,Netral
akuin aja jastip tiket kayak calo day6 announced konser langsung nawarin jasa calo tiket,Just admit that jastip tickets are like ticket scalpers. Day6 announced a concert and immediately offered ticket scalper services.,Netral
gd emang banyak sejarah ngejalanin tiket2 konser coldplay selalu kedok tiket ordal padahal asli lapang gd ambil calo2 tapi tanya selalu beralesan ambil calo cuma sedikit kok buat nutupin kurang promotor aja,"GD indeed has a lot of history of selling Coldplay concert tickets, always under the guise of selling tickets even though it's actually open, GD takes ticket scalpers, but when asked, they always give the excuse that they only take a small amount to cover up the lack of promoters.",Netral
moga tiket tiga kota sold out semua bukan sama calo moga day6 myday punya good memories soal konser taun sehat sehat teruus karya teruus jangan kapok indo ketemu tahun tahun lanjut yaaaaaa,"Hopefully all the tickets for the three cities are sold out, not by scalpers. Hopefully Day6 MyDay will have good memories of the concert. Stay healthy, stay healthy, keep up the good work. Don't give up, Indonesia. See you in the next years, okay?",Positif
sebenernya emang gak mungkin sih gatekeep orang ngirim di base pasti bakal rame gw paham op sampe nulis begini sekarang buat beli tiket susah bgt lah calo online dimana2 konser day6 5 tahun lalu aja rame apalagi sekarang,"Actually, it's impossible to gatekeep people sending at the base, it will definitely be crowded. I understand, op, until I write this now, it's really hard to buy tickets, online scalpers everywhere, Day6's concert 5 years ago was crowded, let alone now",Negatif
bayang gak calo bungur jadi calo tiket konser opo gak ngeri tah,"It's not scary to imagine that brokers are confused about being brokers for concert tickets, isn't it scary?",Negatif
aneh sih segitunya bgt segala gatekeep konser yang nonfans beli emang kepo war sendiri ga masalah ga sih asal ga war buat jadi calo tiket doang mah gapapa mana tau abis konser jadi fans beneran kan,"It's really strange that there's a gatekeeping for a concert that non-fans buy because they're just curious. It doesn't matter, as long as they don't just do it to become ticket scalpers. Who knows, after the concert you'll become a real fan, right?",Netral
lihat komen post jadi pikir fans indo ni isi orang norak semua ya bagus kalau idol lu tiket konser sold out kalau alas lu ihhh ada calo asa tiap konser ada calo bjirr,"look at the comments on the post so I think Indonesian fans are all cheesy people, it's good if your idol's concert tickets are sold out, but if you're a loser, ugh, there are scalpers, every concert there are scalpers, bjirr",Positif
kalo banyak makin kenal desik bukan bagus kalo emang rezeki dpt tiket kok calo tuh tiap konser akan harga beda2 ngotak apa enggak jujur gue ken bgt bisa sampe tour stadium sini yang mana audiensnya byk,"If you get to know more people, it's not good. If you're lucky enough to get tickets, how come brokers will have different prices for each concert? What's wrong? Honestly, I'm really happy that I can go to the stadium tour here, where there's a big audience.",Positif
calo konser mana jg ada lagi kalau rezeki tiket mah dapet kok,There are also concert brokers who can get tickets if you get lucky,Netral
iya nih aku semedi biar punya ilmu pindah tempat tinggal tring wkwkwk apa kabar kamu bosen aku aku muncul kalo konser terus jual tiket calo kali ah untung temenan wa kalo kabar2 apa kasih tau aku heh,"Yes, I'm meditating so I can gain knowledge about moving house, tring, wkwkwk, how are you? I'm bored, I show up at concerts and then sell tickets, maybe I'm a scalper, luckily I'm a WA friend, if you have any news, let me know, heh",Negatif
owalaa kaau beli tiket konser calo pernah,"owalaa, have you ever bought a scalper's concert ticket?",Netral
ormas minta duit buat aman konser sheila on 7 minta jatah lah buat jagain parkir calo tiket aman atur lalu lintas dagang ya inti mau uang lah konser aja malah mikir uang padahal tugas semua udah k,"mass organizations ask for money to secure the Sheila on 7 concert, ask for quotas to keep the ticket brokers' parking safe, regulate trade traffic, yes, the main thing is that you want money for the concert, instead you think about money even though you have done all your work.",Positif
deh massutku keren skali iyya 25rb war tiket sold hitung menit harga tembus 500rbuan bahkan dr calo bsa 15an tiket band indo mana lg bertahun2 ga nongol tv bikin tour konser mahal tp sold banyak,"my massut is really cool, yes, 25 thousand war tickets were sold out in minutes, the price reached 500 thousand, even from ticket scalpers, it can be 15 thousand, which Indonesian band hasn't appeared on TV for years, holding an expensive concert tour but selling a lot",Negatif
terus temen lamgsung ngajak nonton suho aja lah yuk udh ga mau nitip krn konser suho nyata jam 3 kirain baru mulai tuh jam 7 akhir nyari2 calo yang jual tiket akhir ketemu harga lumayan murah akhir jadi nonton pas masuk bener2 pas bgt baru mulai,"Then my friend immediately asked me to go see Suho, come on, I didn't want to keep it because Suho's concert was actually at 3, I thought it would only start at 7, then I looked around for brokers selling tickets and finally found the price was pretty cheap, so I watched it when I got in, really just in time for it to start.",Netral
hshshshs minggu nii ayok engene cilacap banyumas purwokerto purbalingga join trip konser enhypen fate plus in jakarta day 2 yukk ga nonton tpi mau jalan2 cari tiket calo sabiii ni ikuttt,"hshshshs this week let's go, Cilacap Banyumas Purwokerto Purbalingga, join the Enhypen Fate Plus concert trip in Jakarta day 2, let's not watch it but want to go around looking for ticket scalpers, come on",Netral
iya lah kurang kurang jatah orang apa akhir bikin banyak calo tiket konser gue beli tiket 2 8 terus denger yang bayar 800rb 2 juta woy beda coba bayangin kalau jatah rangin harga tiket awal jadi lebih murah apa,"Yes, the quota is not enough, what's the end result of lots of ticket scalpers? I bought 28 tickets and then I heard that the ones who paid 800 thousand to 2 million, wow, it's different, just imagine if the quota was reduced, the initial ticket price would be cheaper, would it?",Netral
pukimak jahanam kau calo gara2 kau lah aku yang tak tiket konser hololive kau nyaman jual tiket dengan harga macam babi memang antu sial kitak ni,"You're a jerk, you're a scalper, because of you I don't have a ticket for the Hololive concert, you're comfortable selling tickets at a price like a pig's, we're really unlucky",Netral
konser ive korea rame sama calo tiket rame sama orang tua baby dive nungguin luar venue,Ive Korea's concert was crowded with ticket brokers and parents of baby dives waiting outside the venue,Netral
ga sih indonesia tuh bikin uu buat calo konser tiket kesel bgt dulu mah calo tuh beneran org2 luar sekarang calo dalam alias fans nya sendiri manalg pas war ikut tp ga mau modal,"Should Indonesia make a law for concert ticket scalpers? It was really annoying before, the scalpers were really foreigners, now it's local scalpers, aka the fans themselves, when they join but don't want to invest",Negatif
halo kak maaf izin tanya kakak pernah beli tiket konser calo wts an gitu ga aku cari responden skripsi kait topik per scammer calon konser kira kira kenan bantu,"Hi sis, excuse me, may I ask, have you ever bought a concert ticket from a ticket scalper or something like that? I'm looking for respondents for a thesis related to the topic of a concert scammer, can you help me?",Negatif
halo kak maaf izin tanya kakak pernah beli tiket konser calo wts an gitu ga,"Hi sis, sorry, may I ask, have you ever bought a concert ticket from a prostitute or something?",Netral
halo kak maaf izin tanya kakak pernah beli tiket konser calo wts an gitu ga,"Hi sis, sorry, may I ask, have you ever bought a concert ticket from a prostitute or something?",Netral
tips gak tipu scam beli tiket calo 1 jangan liat ken bgt awal nawar dulu aja terus minta nomor telfon bilang kalo kamu mau kamu chat buat ketemu,"Tips to avoid being scammed by ticket scalpers 1. Don't look at the ticket scalper too much. At the beginning, just bargain and ask for their phone number. Say if you want to chat, we'll meet.",Negatif
klo war krs ga gagal tuh calo tiket konser,"If war krs doesn't fail, it's a concert ticket broker",Netral
twitter please do your mejik aku abis tipu tiket nonton konser idol aku iya sih aku salah soal beli lewat calo tapiiiiiiii,twitter please do your magic I just got scammed by getting tickets to watch my idol's concert yeah I was wrong about buying it through a scalper buteeeeee,Negatif
apa gak ngaruh lama kamu membership weverse holder tiket beli calo tau apa gapapa kak aman semua asal punya wv membership tiket konser,"Doesn't it matter how long you have been a Weverse membership holder, ticket scalpers buy tickets, it's okay, sis, it's all safe as long as you have a WV membership, concert tickets",Positif
